ID,Issue_ID,Name,Description,Direction,Target_Issue_ID
6945,20341,Blocker,blocks,OUTBOUND,20647
6946,20344,Cloners,is a clone of,OUTBOUND,24330
6947,20344,Duplicate,is duplicated by,INBOUND,19342
6948,20345,Reference,is related to,INBOUND,20467
6949,20348,Duplicate,is duplicated by,INBOUND,20151
6950,20349,Blocker,is blocked by,INBOUND,19841
6951,20349,Blocker,is blocked by,INBOUND,20099
6952,20350,Reference,is related to,INBOUND,21447
6953,20350,Reference,is related to,INBOUND,17079
6954,20350,Reference,is related to,INBOUND,21571
6955,20351,Reference,relates to,OUTBOUND,20267
6956,20352,Duplicate,duplicates,OUTBOUND,22424
6957,20354,Reference,is related to,INBOUND,20095
6958,20356,Blocker,blocks,OUTBOUND,20391
6959,20356,Reference,is related to,INBOUND,20734
6960,20358,Blocker,blocks,OUTBOUND,20647
6961,20364,Reference,relates to,OUTBOUND,21456
6962,20369,Reference,is related to,INBOUND,21044
6963,20370,Blocker,is blocked by,INBOUND,20412
6964,20370,Duplicate,is duplicated by,INBOUND,20255
6965,20372,Reference,is related to,INBOUND,20680
6966,20373,Reference,is related to,INBOUND,19457
6967,20391,Blocker,is blocked by,INBOUND,20356
6968,20391,Reference,relates to,OUTBOUND,20411
6969,20395,Duplicate,duplicates,OUTBOUND,21376
6970,20397,Blocker,is blocked by,INBOUND,20227
6971,20403,Duplicate,is duplicated by,INBOUND,19909
6972,20404,Reference,relates to,OUTBOUND,19977
6973,20411,Reference,is related to,INBOUND,20391
6974,20412,Blocker,blocks,OUTBOUND,20370
6975,20412,dependent,is depended upon by,INBOUND,20427
6976,20417,Incorporates,incorporates,OUTBOUND,22293
6977,20417,Reference,is related to,INBOUND,23944
6978,20427,dependent,depends upon,OUTBOUND,20412
6979,20428,Reference,is related to,INBOUND,20429
6980,20429,Reference,relates to,OUTBOUND,20519
6981,20429,Reference,relates to,OUTBOUND,20428
6982,20434,Reference,relates to,OUTBOUND,20639
6983,20442,Blocker,is blocked by,INBOUND,17441
6984,20442,Container,Is contained by,INBOUND,17441
6985,20442,Reference,is related to,INBOUND,18023
6986,20442,Reference,is related to,INBOUND,17651
6987,20442,Reference,is related to,INBOUND,17546
6988,20445,dependent,depends upon,OUTBOUND,20656
6989,20446,Reference,is related to,INBOUND,23711
6990,20449,Reference,is related to,INBOUND,20454
6991,20450,Duplicate,is duplicated by,INBOUND,20877
6992,20454,Reference,relates to,OUTBOUND,20449
6993,20454,Reference,is related to,INBOUND,23057
6994,20455,Reference,relates to,OUTBOUND,20719
6995,20460,Reference,is related to,INBOUND,20657
6996,20463,dependent,depends upon,OUTBOUND,20887
6997,20467,Reference,relates to,OUTBOUND,20345
6998,20473,dependent,depends upon,OUTBOUND,20474
6999,20473,dependent,is depended upon by,INBOUND,21584
7000,20474,dependent,is depended upon by,INBOUND,20473
7001,20493,Blocker,blocks,OUTBOUND,22888
7002,20493,Blocker,is blocked by,INBOUND,20004
7003,20494,Blocker,blocks,OUTBOUND,22888
7004,20495,Blocker,blocks,OUTBOUND,22888
7005,20496,Blocker,blocks,OUTBOUND,22888
7006,20497,Blocker,blocks,OUTBOUND,22888
7007,20498,dependent,is depended upon by,INBOUND,19812
7008,20501,Reference,relates to,OUTBOUND,20305
7009,20503,Blocker,is blocked by,INBOUND,21418
7010,20503,Duplicate,duplicates,OUTBOUND,20572
7011,20505,Duplicate,duplicates,OUTBOUND,21466
7012,20508,Duplicate,is duplicated by,INBOUND,21472
7013,20509,Supercedes,is superceded by,INBOUND,20664
7014,20512,Reference,is related to,INBOUND,20105
7015,20512,Supercedes,is superceded by,INBOUND,20105
7016,20513,Duplicate,duplicates,OUTBOUND,23074
7017,20519,Reference,relates to,OUTBOUND,21834
7018,20519,Reference,is related to,INBOUND,21617
7019,20519,Reference,is related to,INBOUND,20429
7020,20525,Duplicate,duplicates,OUTBOUND,20911
7021,20530,Incorporates,is part of,INBOUND,22906
7022,20536,Reference,is related to,INBOUND,20550
7023,20537,dependent,is depended upon by,INBOUND,20626
7024,20538,Reference,is related to,INBOUND,20690
7025,20539,Duplicate,duplicates,OUTBOUND,20588
7026,20541,Reference,is related to,INBOUND,20546
7027,20541,Reference,is related to,INBOUND,24400
7028,20546,Reference,relates to,OUTBOUND,23032
7029,20546,Reference,relates to,OUTBOUND,20541
7030,20547,Reference,is related to,INBOUND,21284
7031,20548,dependent,is depended upon by,INBOUND,20554
7032,20550,Reference,relates to,OUTBOUND,21492
7033,20550,Reference,relates to,OUTBOUND,21571
7034,20550,Reference,relates to,OUTBOUND,20536
7035,20551,Reference,relates to,OUTBOUND,20890
7036,20551,Reference,relates to,OUTBOUND,17843
7037,20551,Reference,is related to,INBOUND,17652
7038,20554,dependent,depends upon,OUTBOUND,20548
7039,20556,Reference,is related to,INBOUND,18550
7040,20556,Reference,is related to,INBOUND,21326
7041,20560,Reference,relates to,OUTBOUND,18925
7042,20563,Duplicate,duplicates,OUTBOUND,21081
7043,20564,Blocker,is blocked by,INBOUND,20565
7044,20565,Blocker,blocks,OUTBOUND,20564
7045,20569,Required,requires,OUTBOUND,20573
7046,20570,Required,requires,OUTBOUND,20574
7047,20571,Required,requires,OUTBOUND,20575
7048,20572,Duplicate,is duplicated by,INBOUND,20503
7049,20572,Reference,is related to,INBOUND,20791
7050,20573,Required,is required by,INBOUND,20569
7051,20574,Required,is required by,INBOUND,20570
7052,20575,Required,is required by,INBOUND,20571
7053,20577,Reference,is related to,INBOUND,20019
7054,20577,Reference,is related to,INBOUND,20018
7055,20581,Duplicate,is duplicated by,INBOUND,19937
7056,20581,Duplicate,is duplicated by,INBOUND,19810
7057,20581,Reference,relates to,OUTBOUND,21252
7058,20581,Reference,relates to,OUTBOUND,20930
7059,20581,Reference,relates to,OUTBOUND,19810
7060,20581,Reference,is related to,INBOUND,23458
7061,20581,Reference,is related to,INBOUND,20655
7062,20587,Reference,relates to,OUTBOUND,16642
7063,20588,Duplicate,is duplicated by,INBOUND,20539
7064,20593,Reference,is related to,INBOUND,20736
7065,20595,Reference,is related to,INBOUND,20923
7066,20595,Reference,is related to,INBOUND,20877
7067,20595,Reference,is related to,INBOUND,20845
7068,20595,Reference,is related to,INBOUND,20626
7069,20595,Reference,is related to,INBOUND,20597
7070,20597,Reference,relates to,OUTBOUND,20595
7071,20598,Reference,is related to,INBOUND,24289
7072,20599,Reference,relates to,OUTBOUND,21063
7073,20599,Reference,relates to,OUTBOUND,20605
7074,20599,Reference,relates to,OUTBOUND,19712
7075,20599,Reference,is related to,INBOUND,21434
7076,20602,Duplicate,is duplicated by,INBOUND,18416
7077,20602,Reference,relates to,OUTBOUND,18715
7078,20602,Reference,is related to,INBOUND,20603
7079,20603,Duplicate,is duplicated by,INBOUND,20007
7080,20603,Incorporates,incorporates,OUTBOUND,19003
7081,20603,Reference,relates to,OUTBOUND,19758
7082,20603,Reference,relates to,OUTBOUND,21104
7083,20603,Reference,relates to,OUTBOUND,20602
7084,20603,Reference,relates to,OUTBOUND,20108
7085,20603,Reference,is related to,INBOUND,20604
7086,20604,Reference,relates to,OUTBOUND,20603
7087,20604,Reference,relates to,OUTBOUND,19260
7088,20605,Reference,relates to,OUTBOUND,21063
7089,20605,Reference,relates to,OUTBOUND,19712
7090,20605,Reference,is related to,INBOUND,20599
7091,20610,Reference,is related to,INBOUND,19846
7092,20612,Reference,is related to,INBOUND,21376
7093,20613,Reference,is related to,INBOUND,21178
7094,20613,Reference,is related to,INBOUND,23251
7095,20614,Duplicate,duplicates,OUTBOUND,20617
7096,20615,Duplicate,duplicates,OUTBOUND,21466
7097,20617,Duplicate,is duplicated by,INBOUND,20614
7098,20618,Reference,relates to,OUTBOUND,16340
7099,20619,Reference,relates to,OUTBOUND,19575
7100,20621,Duplicate,is duplicated by,INBOUND,20102
7101,20623,Blocker,is blocked by,INBOUND,21310
7102,20623,Blocker,is blocked by,INBOUND,19854
7103,20623,Reference,relates to,OUTBOUND,17558
7104,20624,Duplicate,duplicates,OUTBOUND,21864
7105,20626,Duplicate,duplicates,OUTBOUND,20877
7106,20626,Reference,relates to,OUTBOUND,20877
7107,20626,Reference,relates to,OUTBOUND,20845
7108,20626,Reference,relates to,OUTBOUND,20595
7109,20626,dependent,depends upon,OUTBOUND,20537
7110,20630,Reference,relates to,OUTBOUND,20025
7111,20634,Reference,is related to,INBOUND,20655
7112,20636,Reference,relates to,OUTBOUND,16899
7113,20639,Reference,is related to,INBOUND,20434
7114,20647,Blocker,is blocked by,INBOUND,20358
7115,20647,Blocker,is blocked by,INBOUND,20341
7116,20647,Blocker,is blocked by,INBOUND,20135
7117,20648,Blocker,is blocked by,INBOUND,20135
7118,20655,Duplicate,is duplicated by,INBOUND,20660
7119,20655,Reference,relates to,OUTBOUND,23458
7120,20655,Reference,relates to,OUTBOUND,21559
7121,20655,Reference,relates to,OUTBOUND,20581
7122,20655,Reference,relates to,OUTBOUND,22011
7123,20655,Reference,relates to,OUTBOUND,20662
7124,20655,Reference,relates to,OUTBOUND,20634
7125,20655,Reference,relates to,OUTBOUND,21308
7126,20655,Reference,relates to,OUTBOUND,21097
7127,20656,dependent,is depended upon by,INBOUND,20445
7128,20657,Reference,relates to,OUTBOUND,20460
7129,20657,Reference,relates to,OUTBOUND,19690
7130,20659,Duplicate,duplicates,OUTBOUND,17527
7131,20660,Duplicate,duplicates,OUTBOUND,20655
7132,20662,Duplicate,duplicates,OUTBOUND,21097
7133,20662,Reference,is related to,INBOUND,20655
7134,20664,Supercedes,supercedes,OUTBOUND,20509
7135,20665,Reference,is related to,INBOUND,20712
7136,20665,dependent,depends upon,OUTBOUND,20257
7137,20665,dependent,depends upon,OUTBOUND,20270
7138,20670,Blocker,blocks,OUTBOUND,18152
7139,20674,Duplicate,duplicates,OUTBOUND,20688
7140,20676,Container,Is contained by,INBOUND,20897
7141,20677,Reference,is related to,INBOUND,20897
7142,20680,Reference,relates to,OUTBOUND,20372
7143,20683,Reference,is related to,INBOUND,20695
7144,20683,Regression,breaks,OUTBOUND,19642
7145,20684,Duplicate,is duplicated by,INBOUND,15240
7146,20684,Duplicate,is duplicated by,INBOUND,15239
7147,20684,Reference,is related to,INBOUND,15898
7148,20688,Duplicate,is duplicated by,INBOUND,20674
7149,20688,Reference,is related to,INBOUND,20695
7150,20690,Reference,relates to,OUTBOUND,20538
7151,20695,Reference,relates to,OUTBOUND,20688
7152,20695,Reference,relates to,OUTBOUND,20683
7153,20698,Reference,is related to,INBOUND,21353
7154,20698,Reference,is related to,INBOUND,21297
7155,20700,Reference,is related to,INBOUND,20715
7156,20701,Blocker,blocks,OUTBOUND,20727
7157,20702,Duplicate,duplicates,OUTBOUND,20090
7158,20703,Duplicate,duplicates,OUTBOUND,21179
7159,20703,Duplicate,is duplicated by,INBOUND,21179
7160,20712,Reference,relates to,OUTBOUND,20665
7161,20712,dependent,depends upon,OUTBOUND,20270
7162,20715,Duplicate,duplicates,OUTBOUND,20724
7163,20715,Reference,relates to,OUTBOUND,20700
7164,20715,Reference,is related to,INBOUND,21526
7165,20716,Reference,is related to,INBOUND,21275
7166,20719,Reference,is related to,INBOUND,20455
7167,20720,Reference,is related to,INBOUND,23957
7168,20720,Reference,is related to,INBOUND,20851
7169,20720,Reference,is related to,INBOUND,21196
7170,20724,Duplicate,is duplicated by,INBOUND,20715
7171,20726,Blocker,is blocked by,INBOUND,19395
7172,20727,Blocker,is blocked by,INBOUND,20701
7173,20727,Reference,relates to,OUTBOUND,20277
7174,20729,Blocker,blocks,OUTBOUND,21247
7175,20729,Blocker,blocks,OUTBOUND,20193
7176,20729,Blocker,is blocked by,INBOUND,22349
7177,20732,Supercedes,is superceded by,INBOUND,19157
7178,20732,Supercedes,is superceded by,INBOUND,19156
7179,20734,Reference,relates to,OUTBOUND,21915
7180,20734,Reference,relates to,OUTBOUND,21138
7181,20734,Reference,relates to,OUTBOUND,20356
7182,20736,Reference,relates to,OUTBOUND,20593
7183,20737,Reference,is related to,INBOUND,23957
7184,20737,Reference,is related to,INBOUND,20851
7185,20738,Blocker,is blocked by,INBOUND,21576
7186,20739,Reference,is related to,INBOUND,22436
7187,20742,Reference,relates to,OUTBOUND,20049
7188,20742,Reference,relates to,OUTBOUND,19508
7189,20743,Reference,relates to,OUTBOUND,20218
7190,20749,Blocker,is blocked by,INBOUND,22191
7191,20749,Blocker,is blocked by,INBOUND,21584
7192,20749,Supercedes,supercedes,OUTBOUND,21650
7193,20750,Duplicate,is duplicated by,INBOUND,20820
7194,20750,Reference,relates to,OUTBOUND,21672
7195,20751,Reference,is related to,INBOUND,17628
7196,20752,dependent,is depended upon by,INBOUND,20827
7197,20753,Reference,relates to,OUTBOUND,20834
7198,20760,Reference,is related to,INBOUND,22927
7199,20775,Blocker,blocks,OUTBOUND,20338
7200,20776,Duplicate,is duplicated by,INBOUND,17018
7201,20781,Reference,is related to,INBOUND,20782
7202,20782,Reference,relates to,OUTBOUND,20781
7203,20782,dependent,is depended upon by,INBOUND,20944
7204,20785,Blocker,is blocked by,INBOUND,21585
7205,20787,Blocker,blocks,OUTBOUND,18152
7206,20790,Supercedes,supercedes,OUTBOUND,20926
7207,20791,Reference,relates to,OUTBOUND,20572
7208,20791,Supercedes,supercedes,OUTBOUND,20927
7209,20793,Blocker,is blocked by,INBOUND,21181
7210,20793,Duplicate,is duplicated by,INBOUND,21024
7211,20796,Blocker,is blocked by,INBOUND,20865
7212,20798,Blocker,blocks,OUTBOUND,21698
7213,20798,Blocker,is blocked by,INBOUND,21699
7214,20800,Reference,relates to,OUTBOUND,18443
7215,20802,Reference,relates to,OUTBOUND,21496
7216,20804,Reference,relates to,OUTBOUND,19999
7217,20804,Reference,is related to,INBOUND,20805
7218,20804,Reference,is related to,INBOUND,19608
7219,20804,Reference,is related to,INBOUND,20888
7220,20805,Reference,relates to,OUTBOUND,20804
7221,20805,Regression,is broken by,INBOUND,20888
7222,20811,Duplicate,is duplicated by,INBOUND,20942
7223,20811,Reference,relates to,OUTBOUND,22780
7224,20811,Reference,is related to,INBOUND,22780
7225,20813,Reference,is related to,INBOUND,20865
7226,20818,Regression,is broken by,INBOUND,22387
7227,20820,Duplicate,duplicates,OUTBOUND,20750
7228,20820,Reference,is related to,INBOUND,22780
7229,20821,Duplicate,is duplicated by,INBOUND,24271
7230,20821,Reference,relates to,OUTBOUND,21081
7231,20821,Reference,relates to,OUTBOUND,20020
7232,20822,Reference,relates to,OUTBOUND,22208
7233,20824,Reference,is related to,INBOUND,20011
7234,20825,Reference,is related to,INBOUND,23063
7235,20826,Reference,relates to,OUTBOUND,19442
7236,20826,Reference,relates to,OUTBOUND,20173
7237,20826,Reference,relates to,OUTBOUND,20904
7238,20826,Reference,relates to,OUTBOUND,20273
7239,20826,Reference,is related to,INBOUND,19288
7240,20826,Reference,is related to,INBOUND,17018
7241,20827,dependent,depends upon,OUTBOUND,20752
7242,20828,Blocker,blocks,OUTBOUND,20829
7243,20829,Blocker,is blocked by,INBOUND,20828
7244,20829,Cloners,is a clone of,OUTBOUND,20915
7245,20831,Duplicate,is duplicated by,INBOUND,19919
7246,20832,Blocker,blocks,OUTBOUND,20897
7247,20834,Reference,is related to,INBOUND,20753
7248,20837,Reference,is related to,INBOUND,18765
7249,20837,Reference,is related to,INBOUND,19902
7250,20839,Duplicate,is duplicated by,INBOUND,20880
7251,20844,Duplicate,duplicates,OUTBOUND,21076
7252,20845,Duplicate,is duplicated by,INBOUND,20877
7253,20845,Reference,relates to,OUTBOUND,20923
7254,20845,Reference,relates to,OUTBOUND,20595
7255,20845,Reference,is related to,INBOUND,20626
7256,20851,Reference,relates to,OUTBOUND,20737
7257,20851,Reference,relates to,OUTBOUND,20720
7258,20851,Regression,breaks,OUTBOUND,16970
7259,20852,Duplicate,duplicates,OUTBOUND,20877
7260,20852,Reference,is related to,INBOUND,20877
7261,20853,Incorporates,is part of,INBOUND,21075
7262,20853,Reference,is related to,INBOUND,22839
7263,20854,Reference,relates to,OUTBOUND,18754
7264,20854,Reference,relates to,OUTBOUND,18747
7265,20854,Reference,relates to,OUTBOUND,16843
7266,20856,Reference,relates to,OUTBOUND,20879
7267,20857,Reference,relates to,OUTBOUND,21151
7268,20860,Reference,is related to,INBOUND,22460
7269,20860,Reference,is related to,INBOUND,23319
7270,20860,Reference,is related to,INBOUND,23122
7271,20861,Reference,relates to,OUTBOUND,20917
7272,20865,Blocker,blocks,OUTBOUND,20796
7273,20865,Reference,relates to,OUTBOUND,20813
7274,20871,Blocker,is blocked by,INBOUND,19387
7275,20872,Blocker,is blocked by,INBOUND,19861
7276,20877,Duplicate,duplicates,OUTBOUND,20845
7277,20877,Duplicate,duplicates,OUTBOUND,20450
7278,20877,Duplicate,is duplicated by,INBOUND,20852
7279,20877,Duplicate,is duplicated by,INBOUND,20626
7280,20877,Reference,relates to,OUTBOUND,20923
7281,20877,Reference,relates to,OUTBOUND,20852
7282,20877,Reference,relates to,OUTBOUND,20595
7283,20877,Reference,is related to,INBOUND,20626
7284,20878,Reference,relates to,OUTBOUND,20052
7285,20879,Reference,relates to,OUTBOUND,20010
7286,20879,Reference,is related to,INBOUND,20856
7287,20880,Duplicate,duplicates,OUTBOUND,20839
7288,20880,Reference,relates to,OUTBOUND,21782
7289,20885,Reference,is related to,INBOUND,17537
7290,20885,Reference,is related to,INBOUND,15732
7291,20887,Duplicate,is duplicated by,INBOUND,19337
7292,20887,dependent,is depended upon by,INBOUND,20463
7293,20888,Blocker,blocks,OUTBOUND,20897
7294,20888,Reference,relates to,OUTBOUND,20804
7295,20888,Regression,breaks,OUTBOUND,20805
7296,20890,Reference,is related to,INBOUND,22888
7297,20890,Reference,is related to,INBOUND,20551
7298,20894,Blocker,is blocked by,INBOUND,21577
7299,20896,Reference,relates to,OUTBOUND,19417
7300,20897,Blocker,is blocked by,INBOUND,20832
7301,20897,Blocker,is blocked by,INBOUND,20888
7302,20897,Container,contains,OUTBOUND,20676
7303,20897,Reference,relates to,OUTBOUND,20677
7304,20897,Reference,is related to,INBOUND,18699
7305,20904,Duplicate,is duplicated by,INBOUND,16615
7306,20904,Reference,relates to,OUTBOUND,19442
7307,20904,Reference,relates to,OUTBOUND,20273
7308,20904,Reference,is related to,INBOUND,20826
7309,20906,Duplicate,duplicates,OUTBOUND,20930
7310,20909,Reference,is related to,INBOUND,21432
7311,20910,Reference,is related to,INBOUND,21096
7312,20911,Duplicate,is duplicated by,INBOUND,20525
7313,20911,Reference,relates to,OUTBOUND,18812
7314,20912,Duplicate,is duplicated by,INBOUND,20937
7315,20915,Cloners,is cloned by,INBOUND,20829
7316,20917,Reference,is related to,INBOUND,20861
7317,20923,Reference,relates to,OUTBOUND,20595
7318,20923,Reference,is related to,INBOUND,20877
7319,20923,Reference,is related to,INBOUND,20845
7320,20924,Reference,is related to,INBOUND,21041
7321,20926,Supercedes,is superceded by,INBOUND,20790
7322,20927,Supercedes,is superceded by,INBOUND,20791
7323,20930,Duplicate,is duplicated by,INBOUND,20906
7324,20930,Reference,relates to,OUTBOUND,21252
7325,20930,Reference,is related to,INBOUND,20581
7326,20937,Duplicate,duplicates,OUTBOUND,20912
7327,20940,Reference,relates to,OUTBOUND,21279
7328,20940,Reference,is related to,INBOUND,22484
7329,20940,Reference,is related to,INBOUND,21214
7330,20940,Reference,is related to,INBOUND,21929
7331,20942,Duplicate,duplicates,OUTBOUND,20811
7332,20944,Blocker,blocks,OUTBOUND,21418
7333,20944,dependent,depends upon,OUTBOUND,20782
7334,20946,Reference,relates to,OUTBOUND,22400
7335,20950,Regression,is broken by,INBOUND,22630
7336,20951,Reference,is related to,INBOUND,22179
7337,20953,Duplicate,is duplicated by,INBOUND,24452
7338,20954,Duplicate,duplicates,OUTBOUND,21089
7339,20956,Blocker,blocks,OUTBOUND,21019
7340,20959,Duplicate,duplicates,OUTBOUND,19254
7341,20964,Blocker,blocks,OUTBOUND,21026
7342,20964,Blocker,blocks,OUTBOUND,21028
7343,20964,Blocker,is blocked by,INBOUND,21000
7344,20965,Blocker,blocks,OUTBOUND,21032
7345,20965,Blocker,is blocked by,INBOUND,20991
7346,20965,Blocker,is blocked by,INBOUND,20989
7347,20965,Blocker,is blocked by,INBOUND,20970
7348,20965,Blocker,is blocked by,INBOUND,20969
